model_name,split,site_id,row_count,MAE,RMSE,normalized_MAE_by_site_train_mean,normalized_RMSE_by_site_train_mean,peak_MAE,high_peak_MAE,underestimation_rate,peak_underestimation_rate,high_peak_underestimation_rate,MBE,actual_max_load_kw,predicted_at_actual_max_kw,actual_max_underprediction_kw
AHPA_switch_LGBMRegressor_to_PA_CatBoost_risk_rollq90_168_vs_site_p90_t0.50,validation,Arroyo_Garage_01,606,5.829009921679932,9.765759038681528,0.24803912876263953,0.41555776987978255,9.608035241599962,9.221493734101106,25.90759075907591,51.578947368421055,72.72727272727273,1.757072158389987,151.48691192258457,114.66560362057426,36.82130830201031
AHPA_switch_LGBMRegressor_to_PA_CatBoost_risk_rollq90_168_vs_site_p90_t0.50,validation,California_Garage_01,3377,0.7997800037066246,2.552515422686175,0.04162799355073183,0.13285665440655417,13.103971707896267,10.53033578200836,7.876813740005923,64.28571428571429,66.66666666666666,0.23434395440441547,76.41678347251602,51.496390449681655,24.92039302283436
AHPA_switch_LGBMRegressor_to_PA_CatBoost_risk_rollq90_168_vs_site_p90_t0.50,validation,California_Garage_02,2657,4.096376870690676,6.777298295962551,0.26117175480719157,0.43209864343118615,20.70564894445581,24.804828524251047,25.555137372977043,92.5925925925926,100.0,0.32434003290421853,82.98885018964796,57.98189603721845,25.006954152429515
AHPA_switch_LGBMRegressor_to_PA_CatBoost_risk_rollq90_168_vs_site_p90_t0.50,validation,N_Wilson_Garage_01,1322,22.443299971777176,68.52780174005613,1.8939869504097917,5.783051618930807,35.013817609570566,50.86860709611374,29.27382753403933,71.75,83.85650224215246,2.2959943848251068,1606.9177187074972,61.823481658058846,1545.0942370494383
AHPA_switch_LGBMRegressor_to_PA_CatBoost_risk_rollq90_168_vs_site_p90_t0.50,validation,Parking_Lot_01,2223,0.3889210111949354,0.9593932598786756,0.17409888909645876,0.42946844203227935,2.3687911174456304,,5.623031938821413,87.5,,0.24913391480295335,12.575091789876833,10.6862428824172,1.8888489074596322
AHPA_switch_LGBMRegressor_to_PA_CatBoost_risk_rollq90_168_vs_site_p90_t0.50,validation,S_Wilson_Garage_01,2208,1.1768893381146002,2.077431101086086,0.44508212492617816,0.7856536880012835,3.1806420707554723,4.606847165494576,14.08514492753623,76.74418604651163,95.0,0.4769647662634345,21.08775397980203,13.35919601914239,7.728557960659641
AHPA_switch_LGBMRegressor_to_PA_CatBoost_risk_rollq90_168_vs_site_p90_t0.50,test,Arroyo_Garage_01,606,5.2784656365227,9.264641327316932,0.22461207568322153,0.39423394264248396,10.162537168622766,12.53234375484266,20.627062706270628,62.7906976744186,73.33333333333333,2.025915925963259,128.44555031546562,92.43188996919116,36.01366034627446
AHPA_switch_LGBMRegressor_to_PA_CatBoost_risk_rollq90_168_vs_site_p90_t0.50,test,California_Garage_01,3377,2.7452291162143094,8.685701033931869,0.14288726826805004,0.4520847044792222,77.97445571713216,112.48348314810376,11.815220610008884,100.0,100.0,0.3802049222205797,233.57571077080087,3.473298937219176,230.1024118335817
AHPA_switch_LGBMRegressor_to_PA_CatBoost_risk_rollq90_168_vs_site_p90_t0.50,test,California_Garage_02,2657,9.025944464815913,14.736805812417666,0.5754650582896123,0.9395711273101204,29.76679970678421,43.10052027610678,28.79187053067369,87.5,94.82758620689656,2.640245172059639,206.32919292080408,39.77775620737391,166.55143671343018
AHPA_switch_LGBMRegressor_to_PA_CatBoost_risk_rollq90_168_vs_site_p90_t0.50,test,N_Wilson_Garage_01,1323,15.784442759341339,22.3456349318937,1.3320469201622287,1.8857450113329552,21.000211505263483,27.93002836017266,20.559334845049133,71.1297071129707,84.7457627118644,8.370220382770208,175.316543045655,15.372632800346311,159.9439102453087
