scenario_id,horizon_scenario,charger_power_kw,capacity_scenario,forecast_signal_scenario,site_capacity_kw,strategy,sessions_scheduled,sites_scheduled,total_energy_requested_kwh,total_energy_delivered_kwh,unserved_energy_kwh,unserved_energy_percent,sessions_fully_served_percent,peak_load_kw,capacity_violation_hours,capacity_violation_percent,max_capacity_violation_kw,load_std_kw,load_factor,average_delay_hours,peak_reduction_kw_vs_uncontrolled,peak_reduction_percent_vs_uncontrolled
10,original_calendar_aligned,6.6,capacity_historical_peak,eahpa_point,222.83802760061312,point_forecast,9110,1,79676.49483542707,79644.65950209375,31.835333333334244,0.0399557402708171,98.81448957189902,165.8111420013892,0,0.0,0.0,27.970708654814924,0.20051482569072177,2.5425368154689725,57.02688559922393,25.59118217534745
10,original_calendar_aligned,6.6,capacity_historical_peak,eahpa_point,222.83802760061312,uncertainty_aware,9110,1,79676.49483542707,79644.65950209375,31.835333333334244,0.0399557402708171,98.81448957189902,165.8111420013892,0,0.0,0.0,27.98224527665781,0.20060050848810138,2.541454576788934,57.02688559922393,25.59118217534745
10,original_calendar_aligned,6.6,capacity_historical_peak,eahpa_point,222.83802760061312,uncontrolled,9110,1,79676.49483542707,79644.65950209375,31.835333333334248,0.03995574027081711,98.81448957189902,222.83802760061312,0,0.0,0.0,34.11591533239056,0.1490267749373955,0.16378837130530452,0.0,0.0
10,original_calendar_aligned,6.6,capacity_historical_peak,eahpa_point,222.83802760061312,valley_filling,9110,1,79676.49483542707,79644.65950209375,31.83533333333432,0.0399557402708172,98.81448957189902,108.48534130043687,0,0.0,0.0,20.777668402732463,0.31566545748317226,2.8676836990219297,114.35268630017625,51.316504427658835
11,original_calendar_aligned,6.6,capacity_historical_peak,prc_peak_sensitive,222.83802760061312,peak_sensitive,9110,1,79676.49483542707,79644.65950209375,31.835333333334244,0.0399557402708171,98.81448957189902,165.8111420013892,0,0.0,0.0,27.970708654814924,0.20051482569072177,2.5425368154689725,57.02688559922393,25.59118217534745
11,original_calendar_aligned,6.6,capacity_historical_peak,prc_peak_sensitive,222.83802760061312,point_forecast,9110,1,79676.49483542707,79644.65950209375,31.835333333334244,0.0399557402708171,98.81448957189902,165.8111420013892,0,0.0,0.0,27.970708654814924,0.20051482569072177,2.5425368154689725,57.02688559922393,25.59118217534745
11,original_calendar_aligned,6.6,capacity_historical_peak,prc_peak_sensitive,222.83802760061312,uncertainty_aware,9110,1,79676.49483542707,79644.65950209375,31.835333333334244,0.0399557402708171,98.81448957189902,165.8111420013892,0,0.0,0.0,27.98224527665781,0.20060050848810138,2.541454576788934,57.02688559922393,25.59118217534745
11,original_calendar_aligned,6.6,capacity_historical_peak,prc_peak_sensitive,222.83802760061312,uncontrolled,9110,1,79676.49483542707,79644.65950209375,31.835333333334248,0.03995574027081711,98.81448957189902,222.83802760061312,0,0.0,0.0,34.11591533239056,0.1490267749373955,0.16378837130530452,0.0,0.0
11,original_calendar_aligned,6.6,capacity_historical_peak,prc_peak_sensitive,222.83802760061312,valley_filling,9110,1,79676.49483542707,79644.65950209375,31.83533333333432,0.0399557402708172,98.81448957189902,108.48534130043687,0,0.0,0.0,20.777668402732463,0.31566545748317226,2.8676836990219297,114.35268630017625,51.316504427658835
12,original_calendar_aligned,6.6,capacity_historical_peak,upper_bound,222.83802760061312,peak_sensitive,9110,1,79676.49483542707,79644.65950209375,31.835333333334244,0.0399557402708171,98.81448957189902,165.8111420013892,0,0.0,0.0,27.970708654814924,0.20051482569072177,2.5425368154689725,57.02688559922393,25.59118217534745
12,original_calendar_aligned,6.6,capacity_historical_peak,upper_bound,222.83802760061312,point_forecast,9110,1,79676.49483542707,79644.65950209375,31.835333333334244,0.0399557402708171,98.81448957189902,165.8111420013892,0,0.0,0.0,27.970708654814924,0.20051482569072177,2.5425368154689725,57.02688559922393,25.59118217534745
12,original_calendar_aligned,6.6,capacity_historical_peak,upper_bound,222.83802760061312,uncertainty_aware,9110,1,79676.49483542707,79644.65950209375,31.835333333334244,0.0399557402708171,98.81448957189902,165.8111420013892,0,0.0,0.0,27.98224527665781,0.20060050848810138,2.541454576788934,57.02688559922393,25.59118217534745
12,original_calendar_aligned,6.6,capacity_historical_peak,upper_bound,222.83802760061312,uncontrolled,9110,1,79676.49483542707,79644.65950209375,31.835333333334248,0.03995574027081711,98.81448957189902,222.83802760061312,0,0.0,0.0,34.11591533239056,0.1490267749373955,0.16378837130530452,0.0,0.0
12,original_calendar_aligned,6.6,capacity_historical_peak,upper_bound,222.83802760061312,valley_filling,9110,1,79676.49483542707,79644.65950209375,31.83533333333432,0.0399557402708172,98.81448957189902,108.48534130043687,0,0.0,0.0,20.777668402732463,0.31566545748317226,2.8676836990219297,114.35268630017625,51.316504427658835
13,original_calendar_aligned,6.6,capacity_mean_plus_2std,eahpa_point,101.44066325151081,peak_sensitive,9110,1,79676.49483542707,79644.65950209375,31.83533333333427,0.039955740270817136,98.81448957189902,126.44532991817746,11,0.3257328990228013,25.00466666666665,27.037351892011383,0.2626686190655036,2.560910101647535,96.39269768243565,43.256843870112604
13,original_calendar_aligned,6.6,capacity_mean_plus_2std,eahpa_point,101.44066325151081,point_forecast,9110,1,79676.49483542707,79644.65950209375,31.83533333333427,0.039955740270817136,98.81448957189902,126.44532991817746,11,0.3257328990228013,25.00466666666665,27.037351892011383,0.2626686190655036,2.560910101647535,96.39269768243565,43.256843870112604
13,original_calendar_aligned,6.6,capacity_mean_plus_2std,eahpa_point,101.44066325151081,uncertainty_aware,9110,1,79676.49483542707,79644.65950209375,31.835333333334265,0.03995574027081713,98.81448957189902,126.44532991817746,11,0.3257328990228013,25.00466666666665,27.051038419267524,0.26278097720868365,2.5598195176581813,96.39269768243565,43.256843870112604
13,original_calendar_aligned,6.6,capacity_mean_plus_2std,eahpa_point,101.44066325151081,uncontrolled,9110,1,79676.49483542707,79644.65950209375,31.835333333334248,0.03995574027081711,98.81448957189902,222.83802760061312,209,6.188925081433225,121.3973643491023,34.11591533239056,0.1490267749373955,0.16378837130530452,0.0,0.0
13,original_calendar_aligned,6.6,capacity_mean_plus_2std,eahpa_point,101.44066325151081,valley_filling,9110,1,79676.49483542707,79644.65950209375,31.835333333334322,0.039955740270817205,98.81448957189902,108.48534130043687,4,0.11844832691738229,7.044678048926059,20.777668402732463,0.31566545748317226,2.8676836990219297,114.35268630017625,51.316504427658835
14,original_calendar_aligned,6.6,capacity_mean_plus_2std,prc_peak_sensitive,101.44066325151081,peak_sensitive,9110,1,79676.49483542707,79644.65950209375,31.83533333333427,0.039955740270817136,98.81448957189902,126.44532991817746,11,0.3257328990228013,25.00466666666665,27.037351892011383,0.2626686190655036,2.560910101647535,96.39269768243565,43.256843870112604
14,original_calendar_aligned,6.6,capacity_mean_plus_2std,prc_peak_sensitive,101.44066325151081,point_forecast,9110,1,79676.49483542707,79644.65950209375,31.83533333333427,0.039955740270817136,98.81448957189902,126.44532991817746,11,0.3257328990228013,25.00466666666665,27.037351892011383,0.2626686190655036,2.560910101647535,96.39269768243565,43.256843870112604
14,original_calendar_aligned,6.6,capacity_mean_plus_2std,prc_peak_sensitive,101.44066325151081,uncertainty_aware,9110,1,79676.49483542707,79644.65950209375,31.835333333334265,0.03995574027081713,98.81448957189902,126.44532991817746,11,0.3257328990228013,25.00466666666665,27.051038419267524,0.26278097720868365,2.5598195176581813,96.39269768243565,43.256843870112604
14,original_calendar_aligned,6.6,capacity_mean_plus_2std,prc_peak_sensitive,101.44066325151081,uncontrolled,9110,1,79676.49483542707,79644.65950209375,31.835333333334248,0.03995574027081711,98.81448957189902,222.83802760061312,209,6.188925081433225,121.3973643491023,34.11591533239056,0.1490267749373955,0.16378837130530452,0.0,0.0
14,original_calendar_aligned,6.6,capacity_mean_plus_2std,prc_peak_sensitive,101.44066325151081,valley_filling,9110,1,79676.49483542707,79644.65950209375,31.835333333334322,0.039955740270817205,98.81448957189902,108.48534130043687,4,0.11844832691738229,7.044678048926059,20.777668402732463,0.31566545748317226,2.8676836990219297,114.35268630017625,51.316504427658835
15,original_calendar_aligned,6.6,capacity_mean_plus_2std,upper_bound,101.44066325151081,peak_sensitive,9110,1,79676.49483542707,79644.65950209375,31.83533333333427,0.039955740270817136,98.81448957189902,126.44532991817746,11,0.3257328990228013,25.00466666666665,27.037351892011383,0.2626686190655036,2.560910101647535,96.39269768243565,43.256843870112604
15,original_calendar_aligned,6.6,capacity_mean_plus_2std,upper_bound,101.44066325151081,point_forecast,9110,1,79676.49483542707,79644.65950209375,31.83533333333427,0.039955740270817136,98.81448957189902,126.44532991817746,11,0.3257328990228013,25.00466666666665,27.037351892011383,0.2626686190655036,2.560910101647535,96.39269768243565,43.256843870112604
15,original_calendar_aligned,6.6,capacity_mean_plus_2std,upper_bound,101.44066325151081,uncertainty_aware,9110,1,79676.49483542707,79644.65950209375,31.835333333334265,0.03995574027081713,98.81448957189902,126.44532991817746,11,0.3257328990228013,25.00466666666665,27.051038419267524,0.26278097720868365,2.5598195176581813,96.39269768243565,43.256843870112604
15,original_calendar_aligned,6.6,capacity_mean_plus_2std,upper_bound,101.44066325151081,uncontrolled,9110,1,79676.49483542707,79644.65950209375,31.835333333334248,0.03995574027081711,98.81448957189902,222.83802760061312,209,6.188925081433225,121.3973643491023,34.11591533239056,0.1490267749373955,0.16378837130530452,0.0,0.0
15,original_calendar_aligned,6.6,capacity_mean_plus_2std,upper_bound,101.44066325151081,valley_filling,9110,1,79676.49483542707,79644.65950209375,31.835333333334322,0.039955740270817205,98.81448957189902,108.48534130043687,4,0.11844832691738229,7.044678048926059,20.777668402732463,0.31566545748317226,2.8676836990219297,114.35268630017625,51.316504427658835
16,original_calendar_aligned,7.2,capacity_p90,eahpa_point,73.18169577974746,peak_sensitive,9110,1,79676.49483542707,79669.1858354271,7.309000000000847,0.009173345307292557,99.97804610318332,118.15460780743186,120,3.553449807521469,44.9729120276844,24.809446849630806,0.28215987967254436,2.638751664254476,118.83491979318123,50.143532077690764
16,original_calendar_aligned,7.2,capacity_p90,eahpa_point,73.18169577974746,point_forecast,9110,1,79676.49483542707,79669.1858354271,7.309000000000847,0.009173345307292557,99.97804610318332,118.15460780743186,120,3.553449807521469,44.9729120276844,24.809446849630806,0.28215987967254436,2.638751664254476,118.83491979318123,50.143532077690764
16,original_calendar_aligned,7.2,capacity_p90,eahpa_point,73.18169577974746,uncertainty_aware,9110,1,79676.49483542707,79669.1858354271,7.309000000000861,0.009173345307292574,99.97804610318332,118.15460780743186,120,3.553449807521469,44.9729120276844,24.817096489001067,0.2821708691894691,2.63983982447954,118.83491979318123,50.143532077690764
16,original_calendar_aligned,7.2,capacity_p90,eahpa_point,73.18169577974746,uncontrolled,9110,1,79676.49483542707,79669.18583542708,7.309000000001024,0.009173345307292781,99.97804610318332,236.9895276006131,338,10.008883624518804,163.80783182086563,35.449088056752295,0.14210352993725073,0.10884823594868538,0.0,0.0
16,original_calendar_aligned,7.2,capacity_p90,eahpa_point,73.18169577974746,valley_filling,9110,1,79676.49483542707,79669.18583542708,7.309000000000929,0.009173345307292661,99.97804610318332,103.58755629577448,79,2.3393544566183,30.40586051602702,20.832348899579877,0.33343703482171794,2.867719750480884,133.4019713048386,56.29023892129717
17,original_calendar_aligned,7.2,capacity_p90,prc_peak_sensitive,73.18169577974746,peak_sensitive,9110,1,79676.49483542707,79669.1858354271,7.309000000000847,0.009173345307292557,99.97804610318332,118.15460780743186,120,3.553449807521469,44.9729120276844,24.809446849630806,0.28215987967254436,2.638751664254476,118.83491979318123,50.143532077690764
17,original_calendar_aligned,7.2,capacity_p90,prc_peak_sensitive,73.18169577974746,point_forecast,9110,1,79676.49483542707,79669.1858354271,7.309000000000847,0.009173345307292557,99.97804610318332,118.15460780743186,120,3.553449807521469,44.9729120276844,24.809446849630806,0.28215987967254436,2.638751664254476,118.83491979318123,50.143532077690764
17,original_calendar_aligned,7.2,capacity_p90,prc_peak_sensitive,73.18169577974746,uncertainty_aware,9110,1,79676.49483542707,79669.1858354271,7.309000000000861,0.009173345307292574,99.97804610318332,118.15460780743186,120,3.553449807521469,44.9729120276844,24.817096489001067,0.2821708691894691,2.63983982447954,118.83491979318123,50.143532077690764
17,original_calendar_aligned,7.2,capacity_p90,prc_peak_sensitive,73.18169577974746,uncontrolled,9110,1,79676.49483542707,79669.18583542708,7.309000000001024,0.009173345307292781,99.97804610318332,236.9895276006131,338,10.008883624518804,163.80783182086563,35.449088056752295,0.14210352993725073,0.10884823594868538,0.0,0.0
