scenario_id,horizon_scenario,charger_power_kw,capacity_scenario,forecast_signal_scenario,comparison_strategy,peak_reduction_difference,capacity_violation_difference,unserved_energy_difference,energy_delivery_difference,uncertainty_aware_best_for_capacity_risk,uncertainty_aware_best_for_peak_reduction,uncertainty_aware_safer_but_more_conservative
97,full_available_forecast,6.6,capacity_p95_plus_10percent,eahpa_point,valley_filling,-9.702147378539792,5,-9.020562075079397e-17,0.0,False,False,False
98,full_available_forecast,6.6,capacity_p95_plus_10percent,prc_peak_sensitive,peak_sensitive,0.0,0,0.0,0.0,False,False,False
98,full_available_forecast,6.6,capacity_p95_plus_10percent,prc_peak_sensitive,point_forecast,0.0,0,0.0,0.0,False,False,False
98,full_available_forecast,6.6,capacity_p95_plus_10percent,prc_peak_sensitive,uncontrolled,41.61435704911904,-132,0.0,0.0,False,False,False
98,full_available_forecast,6.6,capacity_p95_plus_10percent,prc_peak_sensitive,valley_filling,-9.702147378539792,5,-9.020562075079397e-17,0.0,False,False,False
99,full_available_forecast,6.6,capacity_p95_plus_10percent,upper_bound,peak_sensitive,0.0,0,0.0,0.0,False,False,False
99,full_available_forecast,6.6,capacity_p95_plus_10percent,upper_bound,point_forecast,0.0,0,0.0,0.0,False,False,False
99,full_available_forecast,6.6,capacity_p95_plus_10percent,upper_bound,uncontrolled,41.61435704911904,-132,0.0,0.0,False,False,False
99,full_available_forecast,6.6,capacity_p95_plus_10percent,upper_bound,valley_filling,-9.702147378539792,5,-9.020562075079397e-17,0.0,False,False,False
100,full_available_forecast,6.6,capacity_historical_peak,eahpa_point,peak_sensitive,0.0,0,0.0,0.0,True,False,False
100,full_available_forecast,6.6,capacity_historical_peak,eahpa_point,point_forecast,0.0,0,0.0,0.0,True,False,False
100,full_available_forecast,6.6,capacity_historical_peak,eahpa_point,uncontrolled,25.59118217534745,0,-6.938893903907228e-18,0.0,True,False,False
100,full_available_forecast,6.6,capacity_historical_peak,eahpa_point,valley_filling,-25.725322252311386,0,-9.71445146547012e-17,0.0,True,False,True
101,full_available_forecast,6.6,capacity_historical_peak,prc_peak_sensitive,peak_sensitive,0.0,0,0.0,0.0,True,False,False
101,full_available_forecast,6.6,capacity_historical_peak,prc_peak_sensitive,point_forecast,0.0,0,0.0,0.0,True,False,False
101,full_available_forecast,6.6,capacity_historical_peak,prc_peak_sensitive,uncontrolled,25.59118217534745,0,-6.938893903907228e-18,0.0,True,False,False
101,full_available_forecast,6.6,capacity_historical_peak,prc_peak_sensitive,valley_filling,-25.725322252311386,0,-9.71445146547012e-17,0.0,True,False,True
102,full_available_forecast,6.6,capacity_historical_peak,upper_bound,peak_sensitive,0.0,0,0.0,0.0,True,False,False
102,full_available_forecast,6.6,capacity_historical_peak,upper_bound,point_forecast,0.0,0,0.0,0.0,True,False,False
102,full_available_forecast,6.6,capacity_historical_peak,upper_bound,uncontrolled,25.59118217534745,0,-6.938893903907228e-18,0.0,True,False,False
102,full_available_forecast,6.6,capacity_historical_peak,upper_bound,valley_filling,-25.725322252311386,0,-9.71445146547012e-17,0.0,True,False,True
103,full_available_forecast,6.6,capacity_mean_plus_2std,eahpa_point,peak_sensitive,0.0,0,-6.938893903907228e-18,0.0,False,False,False
103,full_available_forecast,6.6,capacity_mean_plus_2std,eahpa_point,point_forecast,0.0,0,-6.938893903907228e-18,0.0,False,False,False
103,full_available_forecast,6.6,capacity_mean_plus_2std,eahpa_point,uncontrolled,43.256843870112604,-198,2.0816681711721685e-17,0.0,False,False,False
103,full_available_forecast,6.6,capacity_mean_plus_2std,eahpa_point,valley_filling,-8.05966055754623,7,-7.632783294297951e-17,0.0,False,False,False
104,full_available_forecast,6.6,capacity_mean_plus_2std,prc_peak_sensitive,peak_sensitive,0.0,0,-6.938893903907228e-18,0.0,False,False,False
104,full_available_forecast,6.6,capacity_mean_plus_2std,prc_peak_sensitive,point_forecast,0.0,0,-6.938893903907228e-18,0.0,False,False,False
104,full_available_forecast,6.6,capacity_mean_plus_2std,prc_peak_sensitive,uncontrolled,43.256843870112604,-198,2.0816681711721685e-17,0.0,False,False,False
104,full_available_forecast,6.6,capacity_mean_plus_2std,prc_peak_sensitive,valley_filling,-8.05966055754623,7,-7.632783294297951e-17,0.0,False,False,False
105,full_available_forecast,6.6,capacity_mean_plus_2std,upper_bound,peak_sensitive,0.0,0,-6.938893903907228e-18,0.0,False,False,False
105,full_available_forecast,6.6,capacity_mean_plus_2std,upper_bound,point_forecast,0.0,0,-6.938893903907228e-18,0.0,False,False,False
105,full_available_forecast,6.6,capacity_mean_plus_2std,upper_bound,uncontrolled,43.256843870112604,-198,2.0816681711721685e-17,0.0,False,False,False
105,full_available_forecast,6.6,capacity_mean_plus_2std,upper_bound,valley_filling,-8.05966055754623,7,-7.632783294297951e-17,0.0,False,False,False
106,full_available_forecast,7.2,capacity_p90,eahpa_point,peak_sensitive,0.0,0,1.734723475976807e-17,0.0,False,False,False
106,full_available_forecast,7.2,capacity_p90,eahpa_point,point_forecast,0.0,0,1.734723475976807e-17,0.0,False,False,False
106,full_available_forecast,7.2,capacity_p90,eahpa_point,uncontrolled,50.143532077690764,-218,-2.0643209364124004e-16,1.4551915228366852e-11,False,False,False
106,full_available_forecast,7.2,capacity_p90,eahpa_point,valley_filling,-6.1467068436064025,41,-8.673617379884035e-17,1.4551915228366852e-11,False,False,False
107,full_available_forecast,7.2,capacity_p90,prc_peak_sensitive,peak_sensitive,0.0,0,1.734723475976807e-17,0.0,False,False,False
107,full_available_forecast,7.2,capacity_p90,prc_peak_sensitive,point_forecast,0.0,0,1.734723475976807e-17,0.0,False,False,False
107,full_available_forecast,7.2,capacity_p90,prc_peak_sensitive,uncontrolled,50.143532077690764,-218,-2.0643209364124004e-16,1.4551915228366852e-11,False,False,False
107,full_available_forecast,7.2,capacity_p90,prc_peak_sensitive,valley_filling,-6.1467068436064025,41,-8.673617379884035e-17,1.4551915228366852e-11,False,False,False
108,full_available_forecast,7.2,capacity_p90,upper_bound,peak_sensitive,0.0,0,1.734723475976807e-17,0.0,False,False,False
108,full_available_forecast,7.2,capacity_p90,upper_bound,point_forecast,0.0,0,1.734723475976807e-17,0.0,False,False,False
108,full_available_forecast,7.2,capacity_p90,upper_bound,uncontrolled,50.143532077690764,-218,-2.0643209364124004e-16,1.4551915228366852e-11,False,False,False
108,full_available_forecast,7.2,capacity_p90,upper_bound,valley_filling,-6.1467068436064025,41,-8.673617379884035e-17,1.4551915228366852e-11,False,False,False
109,full_available_forecast,7.2,capacity_p95,eahpa_point,peak_sensitive,0.0,0,5.204170427930421e-18,0.0,False,False,False
109,full_available_forecast,7.2,capacity_p95,eahpa_point,point_forecast,0.0,0,5.204170427930421e-18,0.0,False,False,False
109,full_available_forecast,7.2,capacity_p95,eahpa_point,uncontrolled,43.77490023175639,-164,-2.6194324487249787e-16,1.4551915228366852e-11,False,False,False
109,full_available_forecast,7.2,capacity_p95,eahpa_point,valley_filling,-12.515338689540776,5,-1.3877787807814457e-16,1.4551915228366852e-11,False,False,False
110,full_available_forecast,7.2,capacity_p95,prc_peak_sensitive,peak_sensitive,0.0,0,5.204170427930421e-18,0.0,False,False,False
110,full_available_forecast,7.2,capacity_p95,prc_peak_sensitive,point_forecast,0.0,0,5.204170427930421e-18,0.0,False,False,False
110,full_available_forecast,7.2,capacity_p95,prc_peak_sensitive,uncontrolled,43.77490023175639,-164,-2.6194324487249787e-16,1.4551915228366852e-11,False,False,False
110,full_available_forecast,7.2,capacity_p95,prc_peak_sensitive,valley_filling,-12.515338689540776,5,-1.3877787807814457e-16,1.4551915228366852e-11,False,False,False
111,full_available_forecast,7.2,capacity_p95,upper_bound,peak_sensitive,0.0,0,5.204170427930421e-18,0.0,False,False,False
111,full_available_forecast,7.2,capacity_p95,upper_bound,point_forecast,0.0,0,5.204170427930421e-18,0.0,False,False,False
111,full_available_forecast,7.2,capacity_p95,upper_bound,uncontrolled,43.77490023175639,-164,-2.6194324487249787e-16,1.4551915228366852e-11,False,False,False
111,full_available_forecast,7.2,capacity_p95,upper_bound,valley_filling,-12.515338689540776,5,-1.3877787807814457e-16,1.4551915228366852e-11,False,False,False
112,full_available_forecast,7.2,capacity_p95_plus_10percent,eahpa_point,peak_sensitive,0.0,0,5.204170427930421e-18,0.0,False,False,False
112,full_available_forecast,7.2,capacity_p95_plus_10percent,eahpa_point,point_forecast,0.0,0,5.204170427930421e-18,0.0,False,False,False
112,full_available_forecast,7.2,capacity_p95_plus_10percent,eahpa_point,uncontrolled,42.773191154600056,-126,-2.463307335887066e-16,1.4551915228366852e-11,False,False,False
112,full_available_forecast,7.2,capacity_p95_plus_10percent,eahpa_point,valley_filling,-13.517047766697111,5,-1.231653667943533e-16,1.4551915228366852e-11,False,False,False
113,full_available_forecast,7.2,capacity_p95_plus_10percent,prc_peak_sensitive,peak_sensitive,0.0,0,5.204170427930421e-18,0.0,False,False,False
113,full_available_forecast,7.2,capacity_p95_plus_10percent,prc_peak_sensitive,point_forecast,0.0,0,5.204170427930421e-18,0.0,False,False,False
113,full_available_forecast,7.2,capacity_p95_plus_10percent,prc_peak_sensitive,uncontrolled,42.773191154600056,-126,-2.463307335887066e-16,1.4551915228366852e-11,False,False,False
113,full_available_forecast,7.2,capacity_p95_plus_10percent,prc_peak_sensitive,valley_filling,-13.517047766697111,5,-1.231653667943533e-16,1.4551915228366852e-11,False,False,False
114,full_available_forecast,7.2,capacity_p95_plus_10percent,upper_bound,peak_sensitive,0.0,0,5.204170427930421e-18,0.0,False,False,False
114,full_available_forecast,7.2,capacity_p95_plus_10percent,upper_bound,point_forecast,0.0,0,5.204170427930421e-18,0.0,False,False,False
114,full_available_forecast,7.2,capacity_p95_plus_10percent,upper_bound,uncontrolled,42.773191154600056,-126,-2.463307335887066e-16,1.4551915228366852e-11,False,False,False
114,full_available_forecast,7.2,capacity_p95_plus_10percent,upper_bound,valley_filling,-13.517047766697111,5,-1.231653667943533e-16,1.4551915228366852e-11,False,False,False
115,full_available_forecast,7.2,capacity_historical_peak,eahpa_point,peak_sensitive,0.0,0,6.938893903907228e-18,0.0,True,False,False
115,full_available_forecast,7.2,capacity_historical_peak,eahpa_point,point_forecast,0.0,0,6.938893903907228e-18,0.0,True,False,False
115,full_available_forecast,7.2,capacity_historical_peak,eahpa_point,uncontrolled,29.48512307843752,0,-2.42861286636753e-16,1.4551915228366852e-11,True,False,False
115,full_available_forecast,7.2,capacity_historical_peak,eahpa_point,valley_filling,-26.805115842859646,0,-1.196959198423997e-16,1.4551915228366852e-11,True,False,True
116,full_available_forecast,7.2,capacity_historical_peak,prc_peak_sensitive,peak_sensitive,0.0,0,6.938893903907228e-18,0.0,True,False,False
116,full_available_forecast,7.2,capacity_historical_peak,prc_peak_sensitive,point_forecast,0.0,0,6.938893903907228e-18,0.0,True,False,False
116,full_available_forecast,7.2,capacity_historical_peak,prc_peak_sensitive,uncontrolled,29.48512307843752,0,-2.42861286636753e-16,1.4551915228366852e-11,True,False,False
116,full_available_forecast,7.2,capacity_historical_peak,prc_peak_sensitive,valley_filling,-26.805115842859646,0,-1.196959198423997e-16,1.4551915228366852e-11,True,False,True
117,full_available_forecast,7.2,capacity_historical_peak,upper_bound,peak_sensitive,0.0,0,6.938893903907228e-18,0.0,True,False,False
117,full_available_forecast,7.2,capacity_historical_peak,upper_bound,point_forecast,0.0,0,6.938893903907228e-18,0.0,True,False,False
117,full_available_forecast,7.2,capacity_historical_peak,upper_bound,uncontrolled,29.48512307843752,0,-2.42861286636753e-16,1.4551915228366852e-11,True,False,False
117,full_available_forecast,7.2,capacity_historical_peak,upper_bound,valley_filling,-26.805115842859646,0,-1.196959198423997e-16,1.4551915228366852e-11,True,False,True
118,full_available_forecast,7.2,capacity_mean_plus_2std,eahpa_point,peak_sensitive,0.0,0,8.673617379884035e-18,0.0,False,False,False
118,full_available_forecast,7.2,capacity_mean_plus_2std,eahpa_point,point_forecast,0.0,0,8.673617379884035e-18,0.0,False,False,False
118,full_available_forecast,7.2,capacity_mean_plus_2std,eahpa_point,uncontrolled,46.04462077783258,-194,-2.5673907444456745e-16,1.4551915228366852e-11,False,False,False
118,full_available_forecast,7.2,capacity_mean_plus_2std,eahpa_point,valley_filling,-10.24561814346459,10,-1.3357370765021415e-16,1.4551915228366852e-11,False,False,False
119,full_available_forecast,7.2,capacity_mean_plus_2std,prc_peak_sensitive,peak_sensitive,0.0,0,8.673617379884035e-18,0.0,False,False,False
119,full_available_forecast,7.2,capacity_mean_plus_2std,prc_peak_sensitive,point_forecast,0.0,0,8.673617379884035e-18,0.0,False,False,False
119,full_available_forecast,7.2,capacity_mean_plus_2std,prc_peak_sensitive,uncontrolled,46.04462077783258,-194,-2.5673907444456745e-16,1.4551915228366852e-11,False,False,False
119,full_available_forecast,7.2,capacity_mean_plus_2std,prc_peak_sensitive,valley_filling,-10.24561814346459,10,-1.3357370765021415e-16,1.4551915228366852e-11,False,False,False
120,full_available_forecast,7.2,capacity_mean_plus_2std,upper_bound,peak_sensitive,0.0,0,8.673617379884035e-18,0.0,False,False,False
120,full_available_forecast,7.2,capacity_mean_plus_2std,upper_bound,point_forecast,0.0,0,8.673617379884035e-18,0.0,False,False,False
120,full_available_forecast,7.2,capacity_mean_plus_2std,upper_bound,uncontrolled,46.04462077783258,-194,-2.5673907444456745e-16,1.4551915228366852e-11,False,False,False
120,full_available_forecast,7.2,capacity_mean_plus_2std,upper_bound,valley_filling,-10.24561814346459,10,-1.3357370765021415e-16,1.4551915228366852e-11,False,False,False
121,full_available_forecast,11.0,capacity_p90,eahpa_point,peak_sensitive,0.0,0,0.0,0.0,False,False,False
121,full_available_forecast,11.0,capacity_p90,eahpa_point,point_forecast,0.0,0,0.0,0.0,False,False,False
121,full_available_forecast,11.0,capacity_p90,eahpa_point,uncontrolled,58.28846468001858,-282,-4.640385298237959e-17,0.0,False,False,False
121,full_available_forecast,11.0,capacity_p90,eahpa_point,valley_filling,-5.014092744675672,33,-3.165870343657673e-17,0.0,False,False,False
122,full_available_forecast,11.0,capacity_p90,prc_peak_sensitive,peak_sensitive,0.0,0,0.0,0.0,False,False,False
122,full_available_forecast,11.0,capacity_p90,prc_peak_sensitive,point_forecast,0.0,0,0.0,0.0,False,False,False
122,full_available_forecast,11.0,capacity_p90,prc_peak_sensitive,uncontrolled,58.28846468001858,-282,-4.640385298237959e-17,0.0,False,False,False
122,full_available_forecast,11.0,capacity_p90,prc_peak_sensitive,valley_filling,-5.014092744675672,33,-3.165870343657673e-17,0.0,False,False,False
123,full_available_forecast,11.0,capacity_p90,upper_bound,peak_sensitive,0.0,0,0.0,0.0,False,False,False
123,full_available_forecast,11.0,capacity_p90,upper_bound,point_forecast,0.0,0,0.0,0.0,False,False,False
123,full_available_forecast,11.0,capacity_p90,upper_bound,uncontrolled,58.28846468001858,-282,-4.640385298237959e-17,0.0,False,False,False
123,full_available_forecast,11.0,capacity_p90,upper_bound,valley_filling,-5.014092744675672,33,-3.165870343657673e-17,0.0,False,False,False
124,full_available_forecast,11.0,capacity_p95,eahpa_point,peak_sensitive,0.0,0,0.0,0.0,False,False,False
124,full_available_forecast,11.0,capacity_p95,eahpa_point,point_forecast,0.0,0,0.0,0.0,False,False,False
124,full_available_forecast,11.0,capacity_p95,eahpa_point,uncontrolled,50.599086936150584,-164,-4.5102810375396984e-17,0.0,False,False,False
124,full_available_forecast,11.0,capacity_p95,eahpa_point,valley_filling,-12.703470488543665,5,-3.0357660829594124e-17,0.0,False,False,False
125,full_available_forecast,11.0,capacity_p95,prc_peak_sensitive,peak_sensitive,0.0,0,0.0,0.0,False,False,False
125,full_available_forecast,11.0,capacity_p95,prc_peak_sensitive,point_forecast,0.0,0,0.0,0.0,False,False,False
125,full_available_forecast,11.0,capacity_p95,prc_peak_sensitive,uncontrolled,50.599086936150584,-164,-4.5102810375396984e-17,0.0,False,False,False
125,full_available_forecast,11.0,capacity_p95,prc_peak_sensitive,valley_filling,-12.703470488543665,5,-3.0357660829594124e-17,0.0,False,False,False
126,full_available_forecast,11.0,capacity_p95,upper_bound,peak_sensitive,0.0,0,0.0,0.0,False,False,False
126,full_available_forecast,11.0,capacity_p95,upper_bound,point_forecast,0.0,0,0.0,0.0,False,False,False
126,full_available_forecast,11.0,capacity_p95,upper_bound,uncontrolled,50.599086936150584,-164,-4.5102810375396984e-17,0.0,False,False,False
126,full_available_forecast,11.0,capacity_p95,upper_bound,valley_filling,-12.703470488543665,5,-3.0357660829594124e-17,0.0,False,False,False
127,full_available_forecast,11.0,capacity_p95_plus_10percent,eahpa_point,peak_sensitive,0.0,0,0.0,0.0,False,False,False
127,full_available_forecast,11.0,capacity_p95_plus_10percent,eahpa_point,point_forecast,0.0,0,0.0,0.0,False,False,False
127,full_available_forecast,11.0,capacity_p95_plus_10percent,eahpa_point,uncontrolled,49.52062209003164,-143,-5.334274688628682e-17,0.0,False,False,False
127,full_available_forecast,11.0,capacity_p95_plus_10percent,eahpa_point,valley_filling,-13.781935334662613,1,-3.859759734048396e-17,0.0,False,False,False
128,full_available_forecast,11.0,capacity_p95_plus_10percent,prc_peak_sensitive,peak_sensitive,0.0,0,0.0,0.0,False,False,False
128,full_available_forecast,11.0,capacity_p95_plus_10percent,prc_peak_sensitive,point_forecast,0.0,0,0.0,0.0,False,False,False
128,full_available_forecast,11.0,capacity_p95_plus_10percent,prc_peak_sensitive,uncontrolled,49.52062209003164,-143,-5.334274688628682e-17,0.0,False,False,False
128,full_available_forecast,11.0,capacity_p95_plus_10percent,prc_peak_sensitive,valley_filling,-13.781935334662613,1,-3.859759734048396e-17,0.0,False,False,False
129,full_available_forecast,11.0,capacity_p95_plus_10percent,upper_bound,peak_sensitive,0.0,0,0.0,0.0,False,False,False
129,full_available_forecast,11.0,capacity_p95_plus_10percent,upper_bound,point_forecast,0.0,0,0.0,0.0,False,False,False
129,full_available_forecast,11.0,capacity_p95_plus_10percent,upper_bound,uncontrolled,49.52062209003164,-143,-5.334274688628682e-17,0.0,False,False,False
129,full_available_forecast,11.0,capacity_p95_plus_10percent,upper_bound,valley_filling,-13.781935334662613,1,-3.859759734048396e-17,0.0,False,False,False
130,full_available_forecast,11.0,capacity_historical_peak,eahpa_point,peak_sensitive,0.0,0,0.0,0.0,True,False,False
130,full_available_forecast,11.0,capacity_historical_peak,eahpa_point,point_forecast,0.0,0,0.0,0.0,True,False,False
130,full_available_forecast,11.0,capacity_historical_peak,eahpa_point,uncontrolled,39.3059431350189,0,-5.637851296924623e-17,0.0,True,False,False
130,full_available_forecast,11.0,capacity_historical_peak,eahpa_point,valley_filling,-23.99661428967535,0,-4.163336342344337e-17,0.0,True,False,True
131,full_available_forecast,11.0,capacity_historical_peak,prc_peak_sensitive,peak_sensitive,0.0,0,0.0,0.0,True,False,False
131,full_available_forecast,11.0,capacity_historical_peak,prc_peak_sensitive,point_forecast,0.0,0,0.0,0.0,True,False,False
131,full_available_forecast,11.0,capacity_historical_peak,prc_peak_sensitive,uncontrolled,39.3059431350189,0,-5.637851296924623e-17,0.0,True,False,False
131,full_available_forecast,11.0,capacity_historical_peak,prc_peak_sensitive,valley_filling,-23.99661428967535,0,-4.163336342344337e-17,0.0,True,False,True
132,full_available_forecast,11.0,capacity_historical_peak,upper_bound,peak_sensitive,0.0,0,0.0,0.0,True,False,False
132,full_available_forecast,11.0,capacity_historical_peak,upper_bound,point_forecast,0.0,0,0.0,0.0,True,False,False
132,full_available_forecast,11.0,capacity_historical_peak,upper_bound,uncontrolled,39.3059431350189,0,-5.637851296924623e-17,0.0,True,False,False
132,full_available_forecast,11.0,capacity_historical_peak,upper_bound,valley_filling,-23.99661428967535,0,-4.163336342344337e-17,0.0,True,False,True
133,full_available_forecast,11.0,capacity_mean_plus_2std,eahpa_point,peak_sensitive,0.0,0,0.0,0.0,False,False,False
133,full_available_forecast,11.0,capacity_mean_plus_2std,eahpa_point,point_forecast,0.0,0,0.0,0.0,False,False,False
133,full_available_forecast,11.0,capacity_mean_plus_2std,eahpa_point,uncontrolled,54.18399583414165,-177,-4.90059381963448e-17,0.0,False,False,False
133,full_available_forecast,11.0,capacity_mean_plus_2std,eahpa_point,valley_filling,-9.118561590552602,7,-3.426078865054194e-17,0.0,False,False,False
134,full_available_forecast,11.0,capacity_mean_plus_2std,prc_peak_sensitive,peak_sensitive,0.0,0,0.0,0.0,False,False,False
134,full_available_forecast,11.0,capacity_mean_plus_2std,prc_peak_sensitive,point_forecast,0.0,0,0.0,0.0,False,False,False
134,full_available_forecast,11.0,capacity_mean_plus_2std,prc_peak_sensitive,uncontrolled,54.18399583414165,-177,-4.90059381963448e-17,0.0,False,False,False
134,full_available_forecast,11.0,capacity_mean_plus_2std,prc_peak_sensitive,valley_filling,-9.118561590552602,7,-3.426078865054194e-17,0.0,False,False,False
135,full_available_forecast,11.0,capacity_mean_plus_2std,upper_bound,peak_sensitive,0.0,0,0.0,0.0,False,False,False
135,full_available_forecast,11.0,capacity_mean_plus_2std,upper_bound,point_forecast,0.0,0,0.0,0.0,False,False,False
135,full_available_forecast,11.0,capacity_mean_plus_2std,upper_bound,uncontrolled,54.18399583414165,-177,-4.90059381963448e-17,0.0,False,False,False
135,full_available_forecast,11.0,capacity_mean_plus_2std,upper_bound,valley_filling,-9.118561590552602,7,-3.426078865054194e-17,0.0,False,False,False
