timestamp,site_id,actual_load_kw,main_point_forecast_kw,peak_sensitive_point_forecast_kw,upper_forecast_kw,is_peak_hour,is_high_peak_hour,strategy,site_capacity_kw,scheduled_load_kw,capacity_violation_kw
2020-11-27 13:00:00+00:00,California_Garage_01,0.0,1.3803043471582706,1.3803043471582706,2.731718027972234,0,0,uncontrolled,112.21842513944817,187.87500542223444,75.65658028278627
2020-11-27 14:00:00+00:00,California_Garage_01,0.0,1.59578825227141,1.59578825227141,2.947201933085374,0,0,uncontrolled,112.21842513944817,192.50201439758015,80.28358925813198
2020-11-30 13:00:00+00:00,California_Garage_01,0.0,0.0,0.0,1.3514136808139638,0,0,uncontrolled,112.21842513944817,184.91394483349583,72.69551969404766
2020-11-30 14:00:00+00:00,California_Garage_01,0.0,0.0,0.0,1.3514136808139638,0,0,uncontrolled,112.21842513944817,162.6714336925816,50.453008553133415
2020-12-01 13:00:00+00:00,California_Garage_01,5.994428571428571,5.825905479638704,5.825905479638704,7.177319160452669,0,0,uncontrolled,112.21842513944817,207.0338612171001,94.81543607765194
2020-12-01 14:00:00+00:00,California_Garage_01,7.068027203482045,8.163030376388857,8.163030376388857,9.51444405720282,0,0,uncontrolled,112.21842513944817,156.60092461647892,44.38249947703075
2020-12-02 13:00:00+00:00,California_Garage_01,0.0,0.0573576822617438,0.0573576822617438,1.4087713630757075,0,0,uncontrolled,112.21842513944817,154.0604343547109,41.842009215262735
2020-12-02 14:00:00+00:00,California_Garage_01,0.0,0.0573576822617438,0.0573576822617438,1.4087713630757075,0,0,uncontrolled,112.21842513944817,151.42832780095654,39.209902661508366
2020-10-26 21:00:00+00:00,California_Garage_01,0.0,1.4089258728543792,1.4089258728543792,2.7603395536683437,0,0,point_forecast,112.21842513944817,118.77358386960691,6.5551587301587375
2020-10-26 22:00:00+00:00,California_Garage_01,0.0,1.23009294696978,1.23009294696978,2.581506627783744,0,0,point_forecast,112.21842513944817,114.57459180611487,2.356166666666695
2020-10-29 22:00:00+00:00,California_Garage_01,0.0,0.526396338896554,0.526396338896554,1.8778100197105176,0,0,point_forecast,112.21842513944817,121.79097796947414,9.57255283002597
2020-11-26 23:00:00+00:00,California_Garage_01,0.0,0.0693912697570437,0.0693912697570437,1.4208049505710076,0,0,point_forecast,112.21842513944817,124.32985371087676,12.11142857142859
2020-11-27 00:00:00+00:00,California_Garage_01,0.0,0.0058357758966162,0.0058357758966162,1.35724945671058,0,0,point_forecast,112.21842513944817,129.60282362617195,17.384398486723782
2020-10-26 21:00:00+00:00,California_Garage_01,0.0,1.4089258728543792,1.4089258728543792,2.7603395536683437,0,0,peak_sensitive,112.21842513944817,118.77358386960691,6.5551587301587375
2020-10-26 22:00:00+00:00,California_Garage_01,0.0,1.23009294696978,1.23009294696978,2.581506627783744,0,0,peak_sensitive,112.21842513944817,114.57459180611487,2.356166666666695
2020-10-29 22:00:00+00:00,California_Garage_01,0.0,0.526396338896554,0.526396338896554,1.8778100197105176,0,0,peak_sensitive,112.21842513944817,121.79097796947414,9.57255283002597
2020-11-26 23:00:00+00:00,California_Garage_01,0.0,0.0693912697570437,0.0693912697570437,1.4208049505710076,0,0,peak_sensitive,112.21842513944817,124.32985371087676,12.11142857142859
2020-11-27 00:00:00+00:00,California_Garage_01,0.0,0.0058357758966162,0.0058357758966162,1.35724945671058,0,0,peak_sensitive,112.21842513944817,129.60282362617195,17.384398486723782
2020-10-26 21:00:00+00:00,California_Garage_01,0.0,1.4089258728543792,1.4089258728543792,2.7603395536683437,0,0,uncertainty_aware,112.21842513944817,118.77358386960691,6.5551587301587375
2020-10-26 22:00:00+00:00,California_Garage_01,0.0,1.23009294696978,1.23009294696978,2.581506627783744,0,0,uncertainty_aware,112.21842513944817,114.57459180611487,2.356166666666695
2020-10-29 22:00:00+00:00,California_Garage_01,0.0,0.526396338896554,0.526396338896554,1.8778100197105176,0,0,uncertainty_aware,112.21842513944817,121.79097796947414,9.57255283002597
2020-11-26 23:00:00+00:00,California_Garage_01,0.0,0.0693912697570437,0.0693912697570437,1.4208049505710076,0,0,uncertainty_aware,112.21842513944817,124.32985371087676,12.11142857142859
2020-11-27 00:00:00+00:00,California_Garage_01,0.0,0.0058357758966162,0.0058357758966162,1.35724945671058,0,0,uncertainty_aware,112.21842513944817,129.60282362617195,17.384398486723782
